,left,right
103,1631145,2007954.0
104,1278903,295849.0
105,1360843,1377198.0
106,656354,328632.0
107,1278947,1319881.0
108,1336299,1311697.0
109,1516536,1434598.0
110,1287162,1278959.0
111,1377274,1401852.0
112,1360893,1336321.0
113,1721342,1549338.0
114,2294784,992309.0
115,943145,1344565.0
116,1295406,1999932.0
117,1500207,476224.0
118,1860656,1360967.0
119,1156145,1590351.0
120,1385530,1999956.0
121,992318,1344599.0
122,1385536,590953.0
123,1975364,1688689.0
124,1385542,992374.0
125,1074256,992383.0
126,992337,1426565.0
127,992344,992401.0
128,1090653,1311897.0
129,1623138,1442970.0
130,992355,1639584.0
131,1082470,992419.0
132,1279078,189615.0
133,1303655,992438.0
134,992365,992446.0
135,1729648,1377483.0
136,1393787,1590476.0
137,1541262,672986.0
138,1647763,1410274.0
139,1295517,1393903.0
140,992429,1410290.0
141,320687,1361146.0
142,1623227,34044.0
143,1582275,156947.0
144,992455,1287449.0
145,1623277,2008355.0
146,296186,1729830.0
147,1828100,1328429.0
148,2008327,1361208.0
149,361741,1434961.0
150,1279252,1361239.0
151,1361174,984413.0
152,1393942,615803.0
153,1860886,1590675.0
154,1598752,1312181.0
155,1156418,804282.0
156,58694,1312187.0
157,1361224,280016.0
158,1328477,1574360.0
159,1328483,1230301.0
160,1303909,1312224.0
161,1361264,2008544.0
162,1951105,1934818.0
163,689547,1574394.0
164,1631633,1525257.0
165,1336723,1279508.0
166,2008469,1541658.0
167,181663,140828.0
168,1361317,1279518.0
169,1574311,1312289.0
170,943540,1279525.0
171,738760,26163.0
172,550345,1279543.0
173,1156554,493121.0
174,1238488,1631808.0
175,1549787,1959492.0
176,525800,1328714.0
177,1525235,1279563.0
178,58877,1377866.0
179,1959421,1361489.0
180,1361412,1443411.0
181,837128,452180.0
182,2008588,1459796.0
183,1361460,1353303.0
184,452157,1361497.0
185,673344,1279584.0
186,2008640,2016881.0
187,1361481,1123964.0
188,1295953,1279612.0
189,58968,198277.0
190,2008663,1435271.0
191,1394281,2016902.0
192,1312363,108173.0
193,386671,575119.0
194,1656440,1590954.0
195,1345150,1115832.0
196,1730175,1345237.0
197,2016896,1328854.0
198,1312390,1410776.0
199,1386139,607961.0
200,83642,493278.0
201,1435324,796391.0
202,1402559,57341.0
203,1386177,1312505.0
204,247535,1976063.0
205,493317,1328909.0
206,1435418,1460009.0
207,1419056,1607477.0
208,1648444,1345337.0
209,1779518,1312586.0
210,1435458,1419083.0
211,1394518,575319.0
212,1427287,1468265.0
213,1386336,1582964.0
214,1402736,1312647.0
215,411531,1460107.0
216,1419152,1378190.0
217,1460113,542612.0
218,1337238,1304469.0
219,1525669,1173400.0
220,1312678,608173.0
221,1271721,1345461.0
222,1337258,1845175.0
223,206767,1435591.0
224,1583047,575448.0
225,1755080,1271778.0
226,1337294,600071.0
227,2000850,1280027.0
228,1443798,1632286.0
229,1320921,1411126.0
230,1312731,1845305.0
231,370662,1697854.0
232,1320938,1411136.0
233,1329166,1837125.0
234,436248,1271884.0
235,1329204,1370203.0
236,1304654,1583195.0
237,1484878,1329247.0
238,1321044,1665129.0
239,1394792,1271920.0
240,2001006,1509512.0
241,1828978,1329299.0
242,813171,1468567.0
243,174199,854174.0
244,1271928,1427617.0
245,1280134,174256.0
246,1345703,796862.0
247,1484968,1763522.0
248,1411256,1304775.0
249,1394876,608460.0
250,485566,198864.0
251,1444039,1403093.0
252,67795,493786.0
253,1394905,1468636.0
254,1730785,1566960.0
255,1444070,1181940.0
256,518390,1566972.0
257,1485047,2017535.0
258,944377,59671.0
259,936192,1567002.0
260,1394963,1730843.0
261,1632536,780577.0
262,108826,370978.0
263,1239327,1673505.0
264,1648927,575787.0
265,10536,1829164.0
266,837942,1452348.0
267,1845563,1280329.0
268,1648958,35154.0
269,1345862,1116504.0
270,1730901,1304924.0
271,1157465,1829214.0
272,1485154,575853.0
273,1313126,313716.0
274,1370473,1403261.0
275,1419639,1304968.0
276,1362300,1304979.0
277,1952161,1395094.0
278,1493426,1460631.0
279,1739198,1304990.0
280,518599,1763759.0
281,92619,27064.0
282,1436108,1051076.0
283,174545,1026501.0
284,1018325,1337798.0
285,1354209,1386950.0
286,207330,1731014.0
287,1378791,1337804.0
288,2001380,1567189.0
289,1624567,1567204.0
290,584184,1731062.0
291,1214973,1411577.0
292,1075718,1477119.0
293,1968682,1845760.0
294,1411627,1329666.0
295,1321532,1321475.0
296,1460810,1690116.0
297,387680,190983.0
298,1387104,2009602.0
299,1608290,1411593.0
300,1501795,1419787.0
301,1616482,1296919.0
302,518764,1714711.0
303,1501807,1280537.0
304,780915,1411609.0
305,117385,1460772.0
306,486036,1215017.0
307,1354390,1075760.0
308,60061,1567283.0
309,1108642,1370693.0
310,1354406,1845855.0
311,1092264,1616492.0
312,649899,1739384.0
313,1125044,1378941.0
314,1731263,1567361.0
315,764615,1411715.0
316,1272534,1272459.0
317,1321713,1501849.0
318,1403656,346796.0
319,1329930,1501871.0
320,1583898,1460921.0
321,1649437,1321665.0
322,183077,1321672.0
323,1436454,1272523.0
324,944941,1329884.0
325,1420085,1731304.0
326,1395556,1477378.0
327,101233,1616645.0
328,1264498,1354525.0
329,1305461,1674019.0
330,248696,478001.0
331,11135,1329970.0
332,1411967,1346362.0
333,1584011,1690429.0
334,1272719,1313602.0
335,1649555,1567572.0
336,1305492,469848.0
337,355224,592728.0
338,1436570,1272664.0
339,1280930,1436506.0
340,1846187,1354628.0
341,1354681,1026962.0
342,1395647,1395614.0
343,1387465,1837982.0
344,1387474,1387435.0
345,1453008,265148.0
346,1633251,1420237.0
347,1633288,1395664.0
348,1387530,568273.0
349,1420302,1117148.0
350,1436707,1166300.0
351,1674291,568290.0
352,1420342,445419.0
353,1797181,1395692.0
354,1436736,68613.0
355,1797187,1395717.0
356,1420356,633874.0
357,1625158,1395731.0
358,1592405,2337812.0
359,1297501,1354776.0
360,167009,945180.0
361,1338468,1166368.0
362,289898,2296864.0
363,1272941,1281060.0
364,1764464,19515.0
365,2010225,715837.0
366,1420415,1297489.0
367,756864,306267.0
368,1395840,1387613.0
369,1485960,1715298.0
370,1420440,961644.0
371,1387674,1166446.0
372,1330333,1420398.0
373,1485984,1469561.0
374,1420457,1551483.0
375,1461417,1731718.0
376,1576108,1281169.0
377,1420472,273576.0
378,1576129,1854639.0
379,1346759,1379511.0
380,1420496,1273022.0
381,1486039,2010309.0
382,1420504,1436895.0
383,1420510,2010340.0
384,1354979,1617129.0
385,1092863,1330410.0
386,175367,1420530.0
387,1395980,1600760.0
388,945427,1420539.0
389,1953050,486654.0
390,298270,27917.0
391,1633569,1051922.0
392,1346858,1854746.0
393,1486136,1273131.0
394,1273155,1281333.0
395,1305955,1600828.0
396,1396068,1600836.0
397,1363316,1355081.0
398,445828,1330509.0
399,1224072,1789261.0
400,1281424,118101.0
401,707997,798041.0
402,454054,1559897.0
403,1609129,1314140.0
404,11731,1437030.0
405,1789424,1338735.0
406,1625586,1363312.0
407,1732095,1731953.0
408,1576450,1813880.0
409,1338884,568702.0
410,1273359,568710.0
411,839186,1559953.0
412,85530,1404314.0
413,1322525,1306016.0
414,1732125,1756581.0
415,1338917,1486247.0
416,1855014,183731.0
417,519721,1281473.0
418,1297975,1404358.0
419,208456,1412560.0
420,1003081,1592784.0
421,1076839,1355223.0
422,708202,1052127.0
423,1355372,1412575.0
424,1314425,1371619.0
425,1830524,1404388.0
426,1339008,1928680.0
427,708228,1453547.0
428,1846918,1732111.0
429,503432,1306131.0
430,1633938,1486363.0
431,1322645,1306147.0
432,1224344,1068584.0
433,1404567,1306155.0
434,2313882,1928754.0
435,1633963,192051.0
436,298685,347709.0
437,1461953,1797698.0
438,1486527,1846855.0
439,77507,1592906.0
440,1633987,593488.0
441,1339080,1461846.0
442,1306315,1732185.0
443,1339088,1322586.0
444,1273554,1396320.0
445,1273563,1396335.0
446,1732322,1592945.0
447,77552,1584762.0
448,1732338,1330831.0
449,1478389,1339023.0
450,167671,1347222.0
451,1732349,1396374.0
452,1486591,1306268.0
453,519936,1732257.0
454,1625884,1355427.0
455,1486628,1158821.0
456,1339180,1347263.0
457,1486647,1593030.0
458,1314620,1371847.0
459,44863,1732295.0
460,1732420,1732300.0
461,1027911,1584845.0
462,1560393,1568469.0
463,1027917,192214.0
464,1347407,1928926.0
465,12115,331495.0
466,1027923,2010859.0
467,1363796,1306349.0
468,585558,1830642.0
469,1568596,1568505.0
470,1732439,192257.0
471,1281886,1617669.0
472,1732448,1421064.0
473,1396596,1371922.0
474,1027959,1568536.0
475,1306490,1568544.0
476,1462145,2010915.0
477,1699713,1568555.0
478,1937281,896817.0
479,1027978,1380150.0
480,1281939,2019137.0
481,1372056,192323.0
482,77730,1331032.0
483,429993,257885.0
484,1437617,1855339.0
485,1224630,1568623.0
486,1699767,1920885.0
487,1486784,1585014.0
488,1626051,987008.0
489,1281988,380842.0
490,135113,1314734.0
491,1355728,192436.0
492,1462225,954295.0
493,1126354,593849.0
494,1847252,1757115.0
495,1101784,577483.0
496,1306584,888787.0
497,1486810,774105.0
498,1298402,1568781.0
499,1396714,1216549.0
500,1306608,1650725.0
501,1339377,290858.0
502,1462261,1077309.0
503,1077241,192595.0
504,1298426,577621.0
505,1462290,1732697.0
506,1396762,364674.0
507,1568802,1355911.0
508,1298484,1609864.0
509,1396790,1396899.0
510,1388614,1618091.0
511,1560655,1274031.0
512,1265745,1241266.0
513,1388649,1396918.0
514,1314929,1585339.0
515,1691763,1380543.0
516,1388660,1560783.0
517,1298552,1315028.0
518,1421448,1306859.0
519,168075,1585394.0
520,1568912,1388788.0
521,1364158,1364226.0
522,1470654,1626390.0
523,1274053,2306326.0
524,1323208,1306906.0
525,1700043,1028395.0
526,766165,192812.0
527,1339608,1446191.0
528,397532,1331507.0
529,1347815,1028407.0
530,422125,241978.0
531,1421566,1364315.0
532,1118465,1397111.0
533,1249546,1315203.0
534,1339663,962948.0
535,463126,160141.0
536,1265951,1839508.0
537,151847,594344.0
538,110892,1683885.0
539,1405233,1380795.0
540,1601839,1315271.0
541,1569080,1405399.0
542,143674,1380835.0
543,1569091,1380843.0
544,1544524,184848.0
545,1405261,1282582.0
546,1569102,193047.0
547,1487196,954910.0
548,1339741,1397285.0
549,1569125,1675823.0
550,1339753,1397326.0
551,1683821,1307230.0
552,1069423,184928.0
553,1282428,1323621.0
554,1323402,1307247.0
555,520593,1299058.0
556,1356178,1446515.0
557,1405336,111231.0
558,1298844,119436.0
559,1298856,1413805.0
560,1855915,955074.0
561,1855933,37580.0
562,1847754,1381077.0
563,1298898,1823451.0
564,1626582,1585890.0
565,1356253,1741539.0
566,1364445,1274603.0
567,45548,1725169.0
568,430600,1381112.0
569,1847818,1364769.0
570,1421839,1135395.0
571,1323536,54090.0
572,537119,1454932.0
573,537125,1323882.0
574,1364517,1528697.0
575,1380903,1569660.0
576,520755,1307524.0
577,1421893,1348484.0
578,1274440,1397639.0
579,1725002,1405840.0
580,1331806,1282965.0
581,1397346,1430426.0
582,1348199,1274799.0
583,1397352,1594313.0
584,1741418,250842.0
585,1741422,955370.0
586,1274485,1283053.0
587,1675901,1340398.0
588,1626756,1307663.0
589,1028750,1586199.0
590,1454752,1332248.0
591,1446561,1971227.0
592,1831596,1332260.0
593,488162,1725480.0
594,1372913,1840169.0
595,979707,308269.0
596,1323773,1324107.0
597,1454846,357455.0
598,1831679,1340501.0
599,463617,758871.0
600,1381127,1332314.0
601,1356560,390240.0
602,1405726,1578084.0
603,1856288,1356912.0
604,1626922,1602680.0
605,1323828,1545339.0
606,1389371,1586304.0
607,1299267,1299586.0
608,144261,1332367.0
609,1373064,1348770.0
610,1848249,1332389.0
611,1471420,1356971.0
612,1274820,185521.0
613,1635279,1815732.0
614,1430491,1356982.0
615,1438682,324793.0
616,1471450,177343.0
617,1422303,1381575.0
618,1348581,111828.0
619,1029097,185562.0
620,660463,578783.0
621,1397746,414949.0
622,1356793,1340647.0
623,1700859,857325.0
624,939008,709878.0
625,1397762,1504505.0
626,758789,1971452.0
627,1258527,1275135.0
628,1520675,1971464.0
629,1348649,1316107.0
630,1348661,1447180.0
631,1397815,193819.0
632,1971259,1340703.0
633,1414213,1504562.0
634,1455178,1488194.0
635,1700942,111948.0
636,1307745,1299789.0
637,1381501,1185115.0
638,1447037,1348968.0
639,1397887,1357166.0
640,1275010,1545589.0
641,1717380,431489.0
642,1545349,1349004.0
643,668812,1349009.0
644,1275026,316821.0
645,13459,1488284.0
646,1275053,1349023.0
647,2028720,1349034.0
648,1635512,1160628.0
649,1086656,1381820.0
650,1316038,1971650.0
651,1414358,1545686.0
652,1250520,1340899.0
653,1635545,1316332.0
654,1316070,1349113.0
655,1971433,1578507.0
656,1365232,1480211.0
657,1414384,1070612.0
658,275699,1324600.0
659,1848592,153151.0
660,1381662,1381952.0
661,1316130,824903.0
662,1725737,71248.0
663,1717565,1554019.0
664,1520958,169574.0
665,1455427,366190.0
666,1627479,587391.0
667,1275230,54919.0
668,2233700,988822.0
669,1275243,284315.0
670,1308022,259763.0
671,505209,1275595.0
672,1340805,1341140.0
673,1406349,1832672.0
674,1455507,1308387.0
675,1185175,1963755.0
676,1349040,55057.0
677,423355,1742612.0
678,1349051,1423131.0
679,1856971,1357597.0
680,1455565,628517.0
681,1349072,1398573.0
682,1349077,907055.0
683,1275357,1562433.0
684,1390047,399192.0
685,1455582,366449.0
686,1684965,399224.0
687,1324518,1275768.0
688,1275367,186240.0
689,1381871,1570688.0
690,1381884,759694.0
691,1324546,227221.0
692,1381896,399266.0
693,1570324,1611683.0
694,1488411,1333158.0
695,1422884,309165.0
696,1652260,1275823.0
697,1324587,1308592.0
698,1381937,1652654.0
699,1463859,55225.0
700,1463866,161743.0
701,1570363,1570773.0
702,1300035,1275865.0
703,423498,1701849.0
704,1316451,1423327.0
705,1824372,1570796.0
706,1947255,1947647.0
707,54909,1275907.0
708,1275518,1357861.0
709,22159,1357867.0
710,1365661,1447992.0
711,1611442,923710.0
712,1316531,1333311.0
713,1308347,1316939.0
714,1316572,1103961.0
715,1595117,1439840.0
716,1308413,1103977.0
717,767751,1390740.0
718,1349386,1530009.0
719,1546007,1390749.0
720,1283875,1956009.0
721,1382194,1546413.0
722,1349434,587962.0
723,1161034,1407163.0
724,14162,1579204.0
725,1521491,1841368.0
726,1161044,252137.0
727,1849185,1603827.0
728,1406825,1841402.0
729,1562482,1390849.0
730,669558,1366275.0
731,1341302,1464604.0
732,1398649,932125.0
733,907144,1341740.0
734,1570700,1669421.0
735,1726348,1448244.0
736,251790,1587509.0
737,1570711,1775932.0
738,1275801,1603906.0
739,1292186,1382729.0
740,1488795,637265.0
741,1570729,1415508.0
742,300976,22876.0
743,1570739,1415528.0
744,1292228,1833415.0
745,1447877,1612233.0
746,55238,1571286.0
747,1308618,629210.0
748,1390541,981467.0
749,1849294,1645026.0
750,1570785,1956332.0
751,1275880,1948151.0
752,1849324,604671.0
753,940016,1284610.0
754,1398775,1333780.0
755,1669116,653848.0
756,1275916,1309222.0
757,1472553,1309228.0
758,1292334,1382959.0
759,202807,1473074.0
760,1292352,1325625.0
761,1570928,1325633.0
762,1276040,1382978.0
763,1292427,1383001.0
764,1382545,1284704.0
765,1374369,1325682.0
766,1292458,580213.0
767,579755,612991.0
768,1415344,1292932.0
769,1349820,1292947.0
770,1120455,137882.0
771,1407180,1473202.0
772,1325272,1317564.0
773,1415385,154304.0
774,1054945,1293005.0
775,1349857,1850079.0
776,1276147,1350368.0
777,1317111,359142.0
778,1300731,1325812.0
779,776455,1383171.0
780,1366282,1325843.0
781,1849623,1317660.0
782,1333529,56100.0
783,1415473,908068.0
784,1349942,1399590.0
785,1349949,1432357.0
786,801132,1366839.0
787,1415537,1407854.0
788,1472928,1358740.0
789,1374631,1792917.0
790,1317295,1448858.0
791,932287,1137595.0
792,1382859,228289.0
793,1382871,1285069.0
794,1366501,1276909.0
795,1595882,1416180.0
796,1350126,1440768.0
797,1366510,1416198.0
798,768500,1244182.0
799,1317375,1178653.0
800,1456639,1416227.0
801,1849863,1178663.0
802,1391139,1440816.0
803,1628716,1571934.0
804,1276462,318576.0
805,1628748,1285267.0
806,1841743,171166.0
807,6743,15519.0
808,1923672,1383587.0
809,1399394,1342632.0
810,1391222,1752235.0
811,1342071,1293484.0
812,498302,1547439.0
813,55935,1383600.0
814,1333887,1285301.0
815,1391234,1285306.0
816,932505,359612.0
817,1489563,1285310.0
818,203433,1416388.0
819,1284780,40141.0
820,1342141,1285327.0
821,252608,1293518.0
822,277200,392410.0
823,1489640,1416416.0
824,1276652,1326324.0
825,1587973,1957108.0
826,1547023,1285367.0
827,1301268,1342725.0
828,1276717,1334543.0
829,1776476,1285393.0
830,1776504,1457434.0
831,1416066,1416476.0
832,1440653,1383723.0
833,1842067,1441073.0
834,1276831,1400126.0
835,1588133,1678661.0
836,1629097,1383778.0
837,252853,1072496.0
838,1326008,23921.0
839,1391561,1449339.0
840,1448906,335229.0
841,1285075,1957288.0
842,1334234,1392050.0
843,1391584,1031618.0
844,1727474,1433034.0
845,1383418,1703390.0
846,1276971,531949.0
847,1317942,744953.0
848,1276992,1342970.0
849,588869,1342975.0
850,1293381,1113608.0
851,982115,1342991.0
852,1416299,1318423.0
853,1850496,1302040.0
854,1391745,1703455.0
855,1653907,1777190.0
856,1563802,1703468.0
857,1547424,1621549.0
858,1399974,269876.0
859,1834160,1474100.0
860,1645747,1408570.0
861,1350839,1400382.0
862,1588419,1285696.0
863,1129677,48718.0
864,1645789,1441373.0
865,1277150,1441389.0
866,1498370,1490551.0
867,802066,188036.0
868,1383699,1285768.0
869,1449234,1425033.0
870,261398,1449610.0
871,1441050,958099.0
872,1670429,1310363.0
873,1277215,982688.0
874,826675,1302189.0
875,1785146,556718.0
876,1113404,1457836.0
877,1310016,515762.0
878,73027,1654460.0
879,7501,1744577.0
880,113999,1621708.0
881,1432915,1285842.0
882,1645907,1400535.0
883,1367387,1466076.0
884,73059,1998558.0
885,1678692,1605349.0
886,1645931,1285875.0
887,1957230,1654515.0
888,556399,188153.0
889,1473904,1302266.0
890,1793408,1203965.0
891,1359237,1343244.0
892,32142,1670927.0
893,1850777,1302345.0
894,1318311,1433418.0
895,1457578,1359694.0
896,482732,1441614.0
897,1629613,1482574.0
898,1310144,1613646.0
899,1670599,1957722.0
900,1424853,1654629.0
901,441817,1032061.0
902,1416695,1736582.0
903,1211899,1277851.0
904,1392132,1621926.0
905,1302031,1327020.0
906,1392152,1957809.0
907,1392171,1335221.0
908,1383986,1408956.0
909,1351221,1122238.0
910,1130041,1425347.0
911,1465914,1114055.0
912,1343040,1204176.0
913,1302082,180202.0
914,1678918,1343467.0
915,1384013,1621996.0
916,523862,1441775.0
917,1392216,1597423.0
918,523868,1671147.0
919,1392222,
920,1318495,
921,2014813,
922,1351280,
923,1646209,
924,1351307,
925,1916554,
926,556693,
927,1547950,
928,212664,
929,1367741,
930,1932988,
931,941766,
932,1318602,
933,32460,
934,1629909,
935,1302247,
936,1646318,
937,1490675,
938,499451,
939,1629968,
940,1163030,
941,2416412,
942,204577,
943,1433397,
944,1277759,
945,1630022,
946,565079,
947,1646429,
948,1408867,
949,1130360,
950,139142,
951,2015119,
952,147361,
953,1359787,
954,1400756,
955,1392567,
956,942028,
957,1368019,
958,1368025,
959,2015193,
960,1368030,
961,1368040,
962,1277932,
963,1630186,
964,1302513,
965,1376251,
966,1048573,
