,head,pygidium,1,2,3
165,1328909,,1584762.0,1633251.0,1027917.0
166,1419056,,1830524.0,1633288.0,1027923.0
167,411531,,1396374.0,945180.0,1396596.0
168,1419152,,1404567.0,1387597.0,1027959.0
169,542612,,1609407.0,961644.0,1699713.0
170,1304469,,1593030.0,1764464.0,1699767.0
171,1337238,,1584845.0,2010225.0,577483.0
172,1271721,,1568469.0,1469561.0,1462261.0
173,1337258,,1928926.0,1551483.0,1216549.0
174,206767,,1306349.0,1395840.0,1298484.0
175,1345461,,1363722.0,1485960.0,1396790.0
176,1337294,,1371922.0,1461417.0,1388614.0
177,1320921,,1224471.0,1379511.0,577621.0
178,1271778,,1568536.0,1617129.0,1388649.0
179,370662,,1568544.0,1420539.0,1314929.0
180,1320938,,1380150.0,1953050.0,1691763.0
181,436248,,1363796.0,1633569.0,1388660.0
182,1329204,,1568596.0,1445167.0,1396899.0
183,1271884,,1814382.0,1486136.0,1241266.0
184,1321044,,1568623.0,1600828.0,1396918.0
185,1329247,,1585014.0,1355081.0,1364158.0
186,1271920,,987008.0,1559897.0,1380543.0
187,813171,,1462145.0,1314140.0,1700043.0
188,174199,,1437617.0,1338735.0,1315028.0
189,1271928,,954295.0,1731953.0,1388788.0
190,1329299,,593849.0,1813880.0,1421566.0
191,854174,,1486784.0,445828.0,2306326.0
192,1345703,,1355728.0,1756581.0,1028395.0
193,174256,,888787.0,1486247.0,1487151.0
194,485566,,1486810.0,1281473.0,1028407.0
195,796862,,1396714.0,1412560.0,1569080.0
196,1304775,,1339377.0,1355223.0,1569091.0
197,198864,,1298426.0,708069.0,1569102.0
198,1272016,,1568781.0,1625586.0,1569125.0
199,67795,,1396762.0,1732095.0,1683821.0
200,493786,,1568802.0,1338884.0,1380795.0
201,2017535,,1650725.0,1486363.0,1380835.0
202,59671,,1421448.0,519721.0,1446384.0
203,108826,,1585339.0,1478193.0,1421839.0
204,780577,,1667277.0,1297975.0,954910.0
205,10536,,1347815.0,1379902.0,1380903.0
206,837942,,1306859.0,1461846.0,1397285.0
207,35154,,422125.0,1732185.0,1274440.0
208,1730901,,1585394.0,1396320.0,1397326.0
209,1116504,,1446136.0,1339008.0,1397346.0
210,1157465,,1364226.0,708228.0,1323621.0
211,1370473,,1585416.0,1339023.0,1446515.0
212,313716,,110892.0,1633938.0,1274485.0
213,1304968,,1364315.0,1379998.0,1438343.0
214,1304979,,1339741.0,1658527.0,1323687.0
215,27064,,1339753.0,1633963.0,1823451.0
216,92619,,520593.0,1461953.0,1381127.0
217,174545,,1626582.0,1633987.0,1135395.0
218,207330,,1405399.0,1732307.0,1323828.0
219,584184,,1364445.0,2010859.0,1389371.0
220,1411577,,1380843.0,1732338.0,1323882.0
221,1214973,,1675823.0,1830642.0,1528697.0
222,1329666,,520755.0,1732349.0,1397639.0
223,1321475,,1725002.0,1617669.0,1430491.0
224,1075718,,1307230.0,1625884.0,1422303.0
225,190983,,1741418.0,2010915.0,1700859.0
226,1411593,,1741422.0,1314620.0,939008.0
227,1419787,,1307247.0,1027911.0,1373224.0
228,1280537,,1675901.0,1347407.0,1840169.0
229,1411609,,1626756.0,585558.0,1971259.0
230,1215017,,1585890.0,1920885.0,1414213.0
231,1411627,,979707.0,1937281.0,1324107.0
232,1075760,,1856288.0,1027978.0,1700942.0
233,1321532,,1626922.0,1757115.0,1447037.0
234,387680,,1569660.0,1626051.0,1275010.0
235,780915,,1274799.0,1363909.0,1545349.0
236,1411715,,1643440.0,135113.0,1635512.0
237,117385,,1340398.0,1462225.0,1381575.0
238,1272459,,1348615.0,1298402.0,1414358.0
239,486036,,1586199.0,1306608.0,1635545.0
240,1354390,,1348649.0,1462290.0,578783.0
241,60061,,1348661.0,1847405.0,1971433.0
242,273055,,1397815.0,1609864.0,1414384.0
243,1108642,,1455178.0,1560783.0,1447180.0
244,1354406,,1602680.0,1249546.0,1504562.0
245,1092264,,1397887.0,1626390.0,1275230.0
246,649899,,1586304.0,1446191.0,1275243.0
247,346796,,1717380.0,1601839.0,505209.0
248,1125044,,1651849.0,1487196.0,1349004.0
249,1321665,,1348770.0,962948.0,1750414.0
250,1321672,,185521.0,1356178.0,1349009.0
251,1272523,,1356982.0,1839508.0,1349023.0
252,1272534,,1365232.0,594344.0,1349040.0
253,1329884,,1725737.0,1683885.0,1349051.0
254,1321713,,2233700.0,1847754.0,1381820.0
255,1354525,,1357166.0,1847818.0,1390047.0
256,183077,,800116.0,1552918.0,1340899.0
257,1329970,,1308022.0,1421893.0,1381871.0
258,674618,,1349072.0,1397352.0,1381884.0
259,1346362,,1349077.0,1913451.0,1381896.0
260,469848,,1545686.0,1028750.0,1422884.0
261,1272664,,1480211.0,1454752.0,1463859.0
262,101233,,1570324.0,1446561.0,1463866.0
