,head,pygidium,1,2,3
head,0.0,1e-12,0.001751033741863706,0.4086523987069257,0.34936040409280256
pygidium,1e-12,0.0,1e-12,1e-12,1e-12
1,0.001751033741863706,1e-12,0.0,0.03739427219938657,0.0773598156892728
2,0.4086523987069257,1e-12,0.03739427219938657,0.0,0.8678646283138209
3,0.34936040409280256,1e-12,0.0773598156892728,0.8678646283138209,0.0
