,head,pygidium,1,2,3
head,0.0,1.999999999981e-11,0.020811217550123204,0.9241347422980111,0.9241347422980111
pygidium,1.999999999981e-11,0.0,1.999999999981e-11,1.999999999981e-11,1.999999999981e-11
1,0.020811217550123204,1.999999999981e-11,0.0,0.3168997954999067,0.47487955644108426
2,0.9241347422980111,1.999999999981e-11,0.3168997954999067,0.0,0.9825402435493553
3,0.9241347422980111,1.999999999981e-11,0.47487955644108426,0.9825402435493553,0.0
