,head,pygidium,1,2,3
head,0.0,5.854456403246867e-66,1.1710331462302553e-27,1.887654987304907e-31,1.3458097871789132e-32
pygidium,5.854456403246867e-66,0.0,1.0226717863992056e-31,6.541883876485892e-39,3.457582865256645e-31
1,1.1710331462302553e-27,1.0226717863992056e-31,0.0,0.05238621033612194,0.7521864896678562
2,1.887654987304907e-31,6.541883876485892e-39,0.05238621033612194,0.0,0.016184033082090613
3,1.3458097871789132e-32,3.457582865256645e-31,0.7521864896678562,0.016184033082090613,0.0
