,left,right
214,452157,26163.0
215,673344,1279543.0
216,2008640,493121.0
217,1361481,1631808.0
218,1295953,1959492.0
219,58968,1328714.0
220,2008663,1279563.0
221,1705565,1377866.0
222,1394281,1361489.0
223,1312363,1443411.0
224,386671,452180.0
225,1418872,1459796.0
226,1435256,1353303.0
227,1656440,1361497.0
228,1345150,1279584.0
229,1730175,2016881.0
230,2016896,1123964.0
231,1312390,1279612.0
232,1607302,198277.0
233,1386139,1435271.0
234,1410728,2016902.0
235,1263275,108173.0
236,1050287,575119.0
237,1435324,1574549.0
238,1402559,1361575.0
239,1386177,1590954.0
240,1394395,1337005.0
241,1648349,1820335.0
242,1345260,1115832.0
243,247535,1345237.0
244,493317,1328854.0
245,1533719,1410776.0
246,1435418,607961.0
247,1435436,1353433.0
248,1419056,493278.0
249,1648444,796391.0
250,1779518,1631975.0
251,1435458,57341.0
252,1394518,1312505.0
253,1427287,1976063.0
254,1386336,1386275.0
255,1402729,1460009.0
256,1632110,1419051.0
257,1402736,1607477.0
258,411531,1173303.0
259,1419152,1345337.0
260,1460113,1312586.0
261,1337238,1419083.0
262,1312678,575319.0
263,1271721,1468265.0
264,1337258,1591154.0
265,206767,1623923.0
266,1271737,1582964.0
267,1583047,1238904.0
268,1755080,1312647.0
269,1337294,1460107.0
270,1484753,1378190.0
271,2000850,542612.0
272,1443798,1304469.0
273,1320921,1173400.0
274,1312731,1443735.0
275,370662,2000806.0
276,1320938,608173.0
277,223220,1345461.0
278,1337354,1845175.0
279,1329166,1435591.0
280,436248,1304524.0
281,1361951,575448.0
282,1386539,1271778.0
283,1329204,1361897.0
284,2000955,247790.0
285,1304654,1566712.0
286,1484878,600071.0
287,1394792,1280027.0
288,2001006,1509404.0
289,1828978,1632286.0
290,813171,1443883.0
291,174199,1271860.0
292,1271928,1411126.0
293,1280134,1845305.0
294,1443976,1697854.0
295,1312929,1632319.0
296,1386659,1411136.0
297,1345703,1837125.0
298,1484968,1271884.0
299,1591471,2000978.0
300,1411256,1370203.0
301,1484986,1583195.0
302,1394876,1329247.0
303,485566,1665129.0
304,1444039,1271920.0
305,67795,1788017.0
306,1394905,1452159.0
307,1730785,1509512.0
308,1444070,1329299.0
309,518390,1403034.0
310,1329398,854174.0
311,944377,2001055.0
312,1485047,1427617.0
313,936192,1403048.0
314,1394963,1231018.0
315,1632536,174256.0
316,108826,1829048.0
317,1239327,796862.0
318,1648927,1763522.0
319,1296676,1304775.0
320,10536,608460.0
321,837942,198864.0
322,1845563,1403093.0
323,1648958,493786.0
324,1419586,1468636.0
325,1345862,1403114.0
326,1345866,1566960.0
327,1730901,1181940.0
328,1157465,1427708.0
329,1485154,1566972.0
330,1313126,2017535.0
331,1370473,59671.0
332,1345899,1567002.0
333,1419639,1730843.0
334,1362300,1313053.0
335,1108355,780577.0
336,1845656,1673505.0
337,1952161,575787.0
338,1313186,1829164.0
339,1493426,1452348.0
340,1739198,1755464.0
341,518599,1280329.0
342,92619,35154.0
343,1436108,1116504.0
344,174545,1304924.0
345,1018325,1829214.0
346,1378781,575853.0
347,1354209,313716.0
348,207330,1403261.0
349,2001380,1304968.0
350,657898,1419666.0
351,1624567,1304979.0
352,584184,1395094.0
353,1214973,1460631.0
354,1075718,1304990.0
355,1427985,1403298.0
356,1829398,1763749.0
357,1968682,1403308.0
358,1411627,1763759.0
359,1321532,27064.0
360,1460810,1018303.0
361,1346138,1051076.0
362,387680,1026501.0
363,1387104,1337798.0
364,1608290,1386950.0
365,1501795,1403336.0
366,1616482,1731014.0
367,518764,1337804.0
368,1501807,1567189.0
369,1649265,1567204.0
370,780915,1731062.0
371,1346179,1411577.0
372,117385,1477119.0
373,486036,1845760.0
374,1354390,1329666.0
375,60061,1321475.0
376,1108642,1690116.0
377,1436321,2009602.0
378,1354406,190983.0
379,1092264,1411593.0
380,1460905,338442.0
381,649899,1419787.0
382,1460910,1296919.0
383,1125044,1280537.0
384,764615,1411609.0
385,813772,1567266.0
386,1272534,1460772.0
387,1477335,1215017.0
388,1321713,1075760.0
389,854770,1567283.0
390,1403656,1403448.0
391,1329930,1280573.0
392,1461015,1370693.0
393,1583898,1845855.0
394,1649437,1436266.0
395,1354532,1616492.0
396,183077,1739384.0
397,1436454,1378941.0
398,944941,1567361.0
399,1420085,1436290.0
400,961337,1411715.0
401,1395556,1600133.0
402,101233,1272459.0
403,1264498,1444493.0
404,1305461,1452687.0
405,248696,1501849.0
406,11135,608926.0
407,1411967,346796.0
408,772993,1501871.0
409,1584011,1460921.0
410,1272719,1321665.0
411,1649555,1321672.0
412,1305492,1272523.0
413,355224,1329884.0
414,1436570,1632997.0
415,1280930,1731304.0
416,1846187,1477378.0
417,1354681,1616645.0
418,1395647,1354525.0
419,1387465,1674019.0
420,1387474,478001.0
421,1453008,1329970.0
422,1633251,1346362.0
423,1420278,1690429.0
424,1633288,1313602.0
425,1387530,1444674.0
426,1420302,609098.0
427,1436707,1436493.0
428,1272870,1567572.0
429,1633323,469848.0
430,1756206,592728.0
431,1674291,1272664.0
432,1420342,1436506.0
433,1797181,1502044.0
434,1436736,1731420.0
435,1797187,1264486.0
436,1420356,1354628.0
437,1625158,1026962.0
438,1592405,1395614.0
439,805976,1837982.0
440,1297501,1387435.0
441,167009,265148.0
442,1338468,1420237.0
443,1346663,1395664.0
444,289898,568273.0
445,1272941,1395670.0
446,1764464,1117148.0
447,2010225,1166300.0
448,1576054,568290.0
449,1354874,445419.0
450,1420415,1395692.0
451,756864,1330168.0
452,1395840,1469434.0
453,1485960,68613.0
454,1805457,1395717.0
455,1420440,633874.0
456,1387674,1395731.0
457,1330333,1354776.0
458,1485984,945180.0
459,1420457,1166368.0
460,1461417,1281060.0
461,1576108,1428521.0
462,1420472,19515.0
463,1576129,715837.0
464,1387718,1297489.0
465,1346759,306267.0
466,1395919,1387613.0
467,1420496,1715298.0
468,1486039,961644.0
469,1420504,1166446.0
470,1420510,1420398.0
471,1354979,1272952.0
472,1420523,1469561.0
473,1633532,1551483.0
474,1092863,1731718.0
475,1674499,1281169.0
476,175367,1469605.0
477,1395980,273576.0
478,945427,1469615.0
479,1953050,1854639.0
480,1633569,1404083.0
481,1346858,1379511.0
482,1551660,1559735.0
483,1486136,1273022.0
484,1273155,2010309.0
485,1305955,1281242.0
486,1396068,1436895.0
487,1363316,2010340.0
488,445828,1617129.0
489,1224072,1420530.0
490,1281424,1600760.0
491,1281433,1420539.0
492,707997,486654.0
493,454054,1051916.0
494,1609129,27917.0
495,11731,1584400.0
496,1789424,1051922.0
497,1625586,1051929.0
498,1404405,1854746.0
499,1732095,1322276.0
500,1576450,1273131.0
501,1338884,1281333.0
502,1273359,1600828.0
503,839186,1420612.0
504,85530,1600836.0
505,1322525,1355081.0
506,1732125,1330509.0
507,1035809,1789261.0
508,1338917,118101.0
509,1855014,798041.0
510,519721,1559897.0
511,945717,1314140.0
512,1297975,1437030.0
513,814651,1682794.0
514,1592896,1559917.0
515,208456,1338735.0
516,1003081,1363312.0
517,1633890,1731953.0
518,1076839,1813880.0
519,708202,1731962.0
520,1347179,568702.0
521,1355372,568710.0
522,1314425,1559953.0
523,1830524,1404314.0
524,1273470,1306016.0
525,1339008,1756581.0
526,708228,1486247.0
527,1846918,183731.0
528,503432,1404341.0
529,1322639,306623.0
530,1633938,1281473.0
531,1322645,1404358.0
532,1224344,1560009.0
533,1404567,1412560.0
534,1429160,1592784.0
535,1633963,1355223.0
536,1576621,1052127.0
537,1273521,1412575.0
538,298685,1371619.0
539,1486527,1404388.0
540,1461953,1928680.0
541,77507,1453547.0
542,1273539,1404400.0
543,1633987,1592834.0
544,1306315,1732111.0
545,1339088,1306131.0
546,1273554,1486363.0
547,1273563,1584667.0
548,1732322,1306147.0
549,77552,1068584.0
550,1732338,1306155.0
551,1478389,1928754.0
552,167671,192051.0
553,1732349,347709.0
554,1486591,1797698.0
555,519936,1846855.0
556,1601286,1592906.0
557,1593111,593488.0
558,1625884,1461846.0
559,1486628,1732185.0
560,1339180,1322586.0
561,1412914,1396320.0
562,1568562,1396335.0
563,1486647,1592945.0
564,1568571,1584762.0
565,1314620,192132.0
566,44863,1330831.0
567,1732420,1339023.0
568,1027911,1347222.0
569,1560393,1396374.0
570,1027917,1306268.0
571,1347407,1732257.0
572,12115,1158821.0
573,1027923,1732273.0
574,1363796,1330878.0
575,585558,1347263.0
576,1568596,1593030.0
577,1732439,1371847.0
578,1281886,1732295.0
579,1732448,1797827.0
580,1372018,1732300.0
581,1396596,1584845.0
582,1027959,1568469.0
583,1486712,192214.0
584,1306490,1797850.0
585,1699713,85723.0
586,1937281,1928926.0
587,1027978,1273570.0
588,1281939,1380067.0
589,1372056,1593058.0
590,1486748,331495.0
591,77730,2010859.0
592,429993,1306349.0
593,1437617,1830642.0
594,1224630,1568505.0
595,1699767,159489.0
596,1486784,192257.0
597,1626051,1617669.0
598,1281988,1421064.0
599,1470406,1371922.0
600,135113,962326.0
601,1355728,1568536.0
602,1462225,1568544.0
603,1126354,2010915.0
604,1847252,1568555.0
605,1101784,896817.0
606,1306584,1380150.0
607,1486810,2019137.0
608,1298402,192323.0
609,1396714,1331032.0
610,1306608,257885.0
611,1339377,1412968.0
612,1462261,1855339.0
613,1077241,1568623.0
614,1298426,528241.0
615,1396739,1920885.0
616,1396754,1298294.0
617,1462290,1585014.0
618,1396762,987008.0
619,1568802,380842.0
620,1847330,1314734.0
621,1077291,192436.0
622,1847342,954295.0
623,1298484,1347511.0
624,1568821,593849.0
625,1396790,1757115.0
626,1388614,577483.0
627,1437768,888787.0
628,1560655,774105.0
629,1265745,1576932.0
630,1273949,1331191.0
631,1388649,1568781.0
632,1314929,1363985.0
633,1691763,1216549.0
634,1388660,1650725.0
635,1470581,290858.0
636,1298552,1404985.0
637,1421448,1077309.0
638,168075,1339453.0
639,1568912,192595.0
640,1527987,577621.0
641,1364158,1732697.0
642,1470654,364674.0
643,1274053,1159301.0
644,1626309,1355911.0
645,1323208,1609864.0
646,1700043,1396899.0
647,766165,1372330.0
648,1339608,1618091.0
649,397532,1274031.0
650,1568990,1241266.0
651,1347815,1396918.0
652,422125,1585339.0
653,1421566,1380543.0
654,1118465,1421503.0
655,1249546,1372363.0
656,1339663,1560783.0
657,463126,1315028.0
658,1265951,1618144.0
659,151847,1331433.0
660,1626409,1306859.0
661,110892,1585394.0
662,1323310,1388788.0
663,1601839,1364226.0
664,1405233,1626390.0
665,1569080,1306906.0
666,143674,1028383.0
667,1356092,1675551.0
668,1339712,1028395.0
669,1569091,192812.0
670,1323338,1446191.0
671,1544524,1028401.0
672,1405261,1331507.0
673,1569102,1347891.0
674,1487196,1028407.0
675,1339741,241978.0
676,1569125,1364315.0
677,1339753,1929587.0
678,1683821,1397111.0
679,1405294,1421687.0
680,1069423,1388929.0
681,1421680,1315203.0
682,1282428,962948.0
683,1323402,1585542.0
684,520593,160141.0
685,1356178,1839508.0
686,1405336,1544598.0
687,1298844,1307040.0
688,1298856,1421731.0
689,1855915,594344.0
690,1282477,1683885.0
691,1855933,1372593.0
692,1274302,1372597.0
693,1847754,1380795.0
694,1298898,1380806.0
695,1626582,1315271.0
696,1356253,1380817.0
697,1364445,1405399.0
698,45548,1380835.0
699,1380855,1380843.0
700,1380863,1348081.0
701,430600,184848.0
702,1028616,1380884.0
703,1380874,1282582.0
704,1847818,193047.0
705,1421839,2011670.0
706,537119,954910.0
707,537125,1454628.0
708,1364517,1397285.0
709,1380903,1675823.0
710,520755,1184318.0
711,1364539,1397326.0
712,1421893,1307230.0
713,1274440,184928.0
714,1725002,1323621.0
715,979532,897643.0
716,1397340,1307247.0
717,1331806,2011760.0
718,1397346,1299058.0
719,1348199,1446515.0
720,1397352,111231.0
721,1741418,1438343.0
722,1299051,119436.0
723,1741422,1413805.0
724,1274485,955074.0
725,1675901,37580.0
726,1544834,1381077.0
727,1626756,1430233.0
728,1618565,766682.0
729,1487501,1823451.0
730,1028750,1585890.0
731,1692299,1741539.0
732,1454752,1274603.0
733,1446561,1725169.0
734,1626831,1381112.0
735,488162,1282812.0
736,1372913,1463046.0
737,1282806,1364769.0
738,979707,1135395.0
739,1323773,1528623.0
740,1454846,54090.0
741,1274623,1471313.0
742,1782523,1454932.0
743,463617,1471324.0
744,1831679,1323882.0
745,1381127,1528697.0
746,1356560,1569660.0
747,1405726,1340285.0
748,1446695,1307524.0
749,1626922,1348484.0
750,1323828,1397639.0
751,1389371,1405840.0
752,1299267,1282965.0
753,1397627,1430426.0
754,1373064,1455006.0
755,1479580,1274799.0
756,1471410,1323988.0
757,1848249,250842.0
758,1274820,1283038.0
759,1987526,955370.0
760,1635279,1283053.0
761,1348569,1340398.0
762,1430491,1160175.0
763,1438682,1364988.0
764,1471450,1307663.0
765,1348581,1438734.0
766,1029097,1586199.0
767,660463,1332248.0
768,1397746,1971227.0
769,1356793,1324060.0
770,1700859,1299490.0
771,1848315,1725480.0
772,939008,1815592.0
773,1397762,1840169.0
774,758789,308269.0
775,1258527,1545266.0
776,1520675,693303.0
777,1348649,1545285.0
778,1348661,1324107.0
779,1397815,357455.0
780,1971259,1340501.0
781,1414213,758871.0
782,1455178,1635416.0
783,1700942,1332314.0
784,2233438,390240.0
785,1307745,1578084.0
786,1381501,1356912.0
787,1447037,1602680.0
788,1397887,1545339.0
789,1275010,1586304.0
790,1545349,1299586.0
791,668812,1332367.0
792,1602700,1545362.0
793,521359,1987741.0
794,1275026,1348770.0
795,13459,1332389.0
796,1635500,1356971.0
797,1275053,185521.0
798,2028720,1815732.0
799,1635512,1356982.0
800,1086656,324793.0
801,1414339,177343.0
802,1316038,1381575.0
803,1299667,1586381.0
804,1414358,111828.0
805,1250520,185562.0
806,1635545,578783.0
807,1316070,414949.0
808,1971433,1340647.0
809,1365232,1504488.0
810,1414384,857325.0
811,275699,709878.0
812,1438972,1504505.0
813,1791241,1971452.0
814,1848592,1275135.0
815,1324309,1971464.0
816,1381662,1316107.0
817,1439007,1447180.0
818,1316130,1594643.0
819,1725737,193819.0
820,1717565,1340703.0
821,1520958,1504562.0
822,1455427,1488194.0
823,1627479,1504587.0
824,1275230,111948.0
825,980321,1299789.0
826,2233700,1545549.0
827,1455464,1209682.0
828,1275243,1185115.0
829,1308022,1586533.0
830,505209,1209702.0
831,980357,1348968.0
832,1340805,1545578.0
833,1406349,1357166.0
834,1455507,1545589.0
835,1185175,431489.0
836,1029530,1349004.0
837,1627561,1570188.0
838,1349040,1545615.0
839,300466,1349009.0
840,423355,316821.0
841,1349051,1488284.0
842,1856971,1349023.0
843,1455565,1349034.0
844,1349072,1545643.0
845,1349077,1160628.0
846,1275357,1381820.0
847,1390047,1971650.0
848,1684965,1545668.0
849,1324518,1545678.0
850,1275367,1332688.0
851,1381871,1652177.0
852,1381884,1824208.0
853,1324546,1545686.0
854,1422853,1340899.0
855,1381896,1332711.0
856,1381906,1316332.0
857,1570324,1349113.0
858,1488411,1578507.0
859,1381916,1480211.0
860,1463843,1070612.0
861,1422884,1275444.0
862,1652260,1332791.0
863,1381926,1324600.0
864,120363,497208.0
865,1324587,153151.0
866,1381937,1381952.0
867,1463859,824903.0
868,1463866,1316424.0
869,1570363,71248.0
870,1300035,1381985.0
871,423498,1554019.0
872,1316451,169574.0
873,1594980,366190.0
874,1824372,587391.0
875,1947255,54919.0
876,54909,988822.0
877,22159,259763.0
878,1365661,1439414.0
879,1742500,1275591.0
880,1611442,1275595.0
881,1316531,1341140.0
882,1308347,1832672.0
883,1545916,1308387.0
884,1595081,1980137.0
885,1316572,1963755.0
886,1595117,1423090.0
887,1308413,55057.0
888,1349386,1742612.0
889,1546007,1423131.0
890,1160991,1357597.0
891,1283875,628517.0
892,1382194,1398573.0
893,1349434,907055.0
894,1161034,1562433.0
895,14162,1398602.0
896,1521491,1587020.0
897,1161044,1840971.0
898,1849185,399192.0
899,1406825,1783644.0
900,1562482,366449.0
901,1341302,399224.0
902,669558,1275768.0
903,1398649,1300344.0
904,907144,186240.0
905,1570700,1570688.0
906,1726348,759694.0
907,251790,227221.0
908,1570711,399266.0
909,1275801,1611683.0
910,1292186,1333158.0
911,1488795,309165.0
912,1472419,1652654.0
913,1570729,1275823.0
914,1374124,1308592.0
915,300976,55225.0
916,1570739,161743.0
917,1292228,1570773.0
918,1447877,579543.0
919,55238,1275865.0
920,1308618,1701849.0
921,1390541,1423327.0
922,1849294,1570796.0
923,1570785,1947647.0
924,1275880,1275907.0
925,1849324,1841158.0
926,940016,1357861.0
927,1398775,1357867.0
928,1669116,1447992.0
929,1570821,923710.0
930,1275916,1136703.0
931,1570834,1259584.0
932,1570845,1333311.0
933,1472553,276547.0
934,1292334,1316939.0
935,202807,1448011.0
936,1742908,1652811.0
937,1292352,1103961.0
938,1570885,1677407.0
939,1628235,1439840.0
940,1415266,1103977.0
941,1546352,71800.0
942,1570928,1390740.0
943,555130,1530009.0
944,1276040,1390749.0
945,1292427,1956009.0
946,1546380,1546413.0
947,1333389,587962.0
948,1382545,1407163.0
949,1742992,1579204.0
950,1374369,1841368.0
951,1292458,252137.0
952,579755,1603827.0
953,1415344,1841402.0
954,1349820,1390849.0
955,1120455,1366275.0
956,1333449,1661189.0
957,1308877,579865.0
958,1939662,1464604.0
959,1325272,932125.0
960,1415385,1341740.0
961,1382622,1669421.0
962,1054945,1448244.0
963,1349857,1587509.0
964,1276147,1603906.0
965,1317111,1382729.0
966,1300731,637265.0
967,1374462,1415508.0
968,776455,22876.0
969,1415436,1603943.0
970,1374480,1415528.0
971,1849623,1407366.0
972,1333529,1145279.0
973,1415473,1833415.0
974,1374514,1612233.0
975,1456434,1137108.0
976,1349942,1571286.0
977,1661238,629210.0
978,1349949,981467.0
979,1309032,1645026.0
980,801132,1956332.0
981,1415537,1948151.0
982,1743238,604671.0
983,1325454,1284610.0
984,1472928,1686030.0
985,1374631,1333780.0
986,1317295,653848.0
987,1317306,1309222.0
988,1628605,1309228.0
989,932287,1382959.0
990,1448388,1473074.0
991,1382859,1325621.0
992,1677775,1325625.0
993,1382871,1325633.0
994,1276376,1382978.0
995,1620444,1825348.0
996,1276385,1383001.0
997,1366501,1284704.0
998,1595882,1530471.0
999,1317358,1325682.0
1000,1350126,1301108.0
1001,1366510,580213.0
1002,768500,612991.0
1003,1317375,1292932.0
1004,1456639,1325700.0
1005,1849863,1292947.0
1006,1391139,137882.0
1007,1628716,1473202.0
1008,1276462,1317564.0
1009,1350197,154304.0
1010,1276485,1293005.0
1011,1628748,1293015.0
1012,1841743,1850079.0
1013,6743,1350368.0
1014,1923672,359142.0
1015,1399394,1694438.0
1016,1391222,1325812.0
1017,1342071,1350394.0
1018,1423994,1383171.0
1019,498302,1325843.0
1020,55935,1317660.0
1021,1333887,56100.0
1022,1391234,908068.0
1023,932505,1399590.0
1024,1489563,1432357.0
1025,203433,1997612.0
1026,1284780,1366839.0
1027,1440433,1325883.0
1028,1342141,957270.0
1029,252608,1407854.0
1030,277200,1473394.0
1031,1489640,1334138.0
1032,1276652,1842049.0
1033,1399532,1358740.0
1034,1587973,1792917.0
1035,1547023,826263.0
1036,1301268,1448858.0
1037,1473311,1104824.0
1038,1276717,1137595.0
1039,1989451,228289.0
1040,1350479,1285069.0
1041,1407835,1563606.0
1042,1776476,1489889.0
1043,1276781,1416162.0
1044,1776504,1276909.0
1045,1416066,1416180.0
1046,1407883,1440756.0
1047,1391500,1440768.0
1048,1440653,1416198.0
1049,1588112,1244182.0
1050,1842067,1178653.0
1051,1301396,1416227.0
1052,1276831,1850405.0
1053,1588133,1408038.0
1054,1629097,1178663.0
1055,1399726,1440816.0
1056,252853,1326149.0
1057,1326008,1293404.0
1058,1407937,1571934.0
1059,1391561,318576.0
1060,1448906,1825922.0
1061,1285075,1285267.0
1062,1334234,1858709.0
1063,1391584,171166.0
1064,1285092,15519.0
1065,1391602,1383587.0
1066,1727474,1342632.0
1067,1383418,1752235.0
1068,1285140,1293484.0
1069,1285145,1383600.0
1070,1784864,1285301.0
1071,1342498,1285306.0
1072,1317942,359612.0
1073,252984,1285310.0
1074,1276992,1416388.0
1075,588869,40141.0
1076,1293381,1285327.0
1077,982115,1293518.0
1078,1416299,1416399.0
1079,1416309,392410.0
1080,1391745,1416416.0
1081,1850496,1662183.0
1082,1375370,1465584.0
1083,1391754,1957108.0
1084,1424524,1285367.0
1085,1784973,1416450.0
1086,1653907,1342725.0
1087,1563802,1334543.0
1088,1514654,1285393.0
1089,1547424,1416465.0
1090,1399974,1457434.0
1091,1957030,1416476.0
1092,1834160,1383723.0
1093,1645747,1441073.0
1094,1350839,1850681.0
1095,1277115,1400126.0
1096,1588419,1678661.0
1097,1129677,1383778.0
1098,1678542,1416546.0
1099,1645789,1072496.0
1100,1277150,23921.0
1101,556262,1514869.0
1102,1498370,1416569.0
1103,802066,1449339.0
1104,1383699,335229.0
1105,1449234,802199.0
1106,261398,1392036.0
1107,1441050,1957288.0
1108,1670429,1392050.0
1109,449841,1031618.0
1110,826675,1416649.0
1111,1785146,1433052.0
1112,1113404,1342945.0
1113,1310016,531949.0
1114,73027,1293815.0
1115,1498439,744953.0
1116,7501,1342970.0
1117,113999,1342975.0
1118,1416527,1113608.0
1119,1432915,1342991.0
1120,1645907,1318423.0
1121,1367387,1343003.0
1122,1318236,1777190.0
1123,1957212,1703468.0
1124,73059,1621549.0
1125,1342819,269876.0
1126,1678692,1474100.0
1127,1645931,1408570.0
1128,1957230,1400382.0
1129,556399,1285696.0
1130,1473904,48718.0
1131,1793408,1441373.0
1132,1957250,1326689.0
1133,1359237,1441389.0
1134,32142,1547886.0
1135,1645973,1490551.0
1136,1850777,188036.0
1137,1351071,1285768.0
1138,1318311,1425033.0
1139,1457578,1449610.0
1140,482732,958099.0
1141,1629613,1310363.0
1142,1318325,982688.0
1143,1310144,1457836.0
1144,1670599,556718.0
1145,1301967,515762.0
1146,1424853,1654454.0
1147,441817,1474234.0
1148,1474018,1597114.0
1149,1416695,1654460.0
1150,1211899,1744577.0
1151,1662465,1564364.0
1152,1392132,1621708.0
1153,1302031,1285842.0
1154,1392152,1400535.0
1155,1383962,1351385.0
1156,1392171,1998558.0
1157,1646125,1605349.0
1158,1383986,1285875.0
1159,1351221,1654515.0
1160,1130041,1441527.0
1161,1465914,188153.0
1162,1343040,1302266.0
1163,1302082,1203965.0
1164,1678918,1605372.0
1165,1384013,1621757.0
1166,1392209,1654526.0
1167,523862,1343244.0
1168,1392216,1670927.0
1169,1392222,1302345.0
1170,1318495,1326921.0
1171,2014813,1433418.0
1172,523874,1376077.0
1173,1515109,1359694.0
1174,1351280,1441614.0
1175,1629808,1482574.0
1176,1646209,1613646.0
1177,1351307,1957722.0
1178,1916554,1621852.0
1179,1547921,1351518.0
1180,556693,1654629.0
1181,1318555,1343346.0
1182,1547950,1032061.0
1183,1646257,1736582.0
1184,212664,1277851.0
